评论得分,评论内容
1,发烫的厉害，建议大家不要买，买了会后悔，京东的服务是狗娘养的，不是一般的差，我的另一不S6出了问题，之前修过一次，第二次还要我修，我只要他们给个保证同样的问不要出现第三次。京东倒好这个问题拖了我6天，到现在都没有处理，真是垃圾，本人在此发誓，以后不会在京东上面买任何的东西，这次问题我会追究到底，同时广大消费者也看清楚京东是怎么骗人的。我还在他们这买手表和充电宝都出现了问题，处理问题都是一拖在拖，根本就是骗消费者的钱，我也会告诉我身边的朋友京东是怎么骗人的，有好几个朋友想买我都把他们叫住，他们已经在别的地方没在这买。我在次强调一下，京东是王八蛋，狗娘养垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾
1,感觉充电的时候好烫是不是要炸啊
1,手机很好很漂亮，但是东狗骗子，我10号买的立减800到了11号0点24小时秒杀价4388然而11号早上8点起床一看又变成了立减1000，而后申请保价也不通过，才发现被套路了，手段很是高明，表示不会再京东了，现在的京东官方自营和第三方没有什么区别了，一味的套路和耍无赖，京东官方11号当天在本款手机24小时秒杀价格上随意变更两次价格，为何东狗自己一点规则都没有？做为京东官方诚信何在？
1,手机购买于11.9日 11.11日手机降价至4388。 马上联系客服价保，客服答应退590京劵说1-3个工作日到账。前前后后问了多次什么时候返590京劵，每次都说退590 刚好11.16日7天退货期一过，接到京东客服电话说不给退590京劵，退货也退不了 。。。垃圾京东
1,裸奔了两天屏幕机身后面就有划痕，屏幕左边部触感有问题轻点没反应一定要大力按，右边就没问题，从上边拉工具栏也是轻触不行。第一次用三星好失望
1,买的最差的一个手机了，玩个微信手机发热，直接提示温度过热，自动关机了，对三星太失望了，吓得都不敢买note7了，果然是头7，不敢买
1,"10号买的你降价800，,11号你就降价1000，联系客服什么都解决不了，毕竟店大欺客，不拿消费者当回事"
1,不好用，系统有问题，有异响
1,刚买24时不到。差*这降的比股市还狠。
1,过了7天*抗人。以后不*店买东西
1,大家不要买！开始广告说要送300红包，已经申领这么多天了，我也不见红包在哪里！虚假广告！另外误触很严重！
1,这是三星牛逼的手机吗？不识别内存卡，还得反复开关机。这回开关机都不识别了。我不是想评一星，只是最低就能评一星。
1,非常不满意，10月份就有毛病，返修说要15到30天，而到现在说卡槽有问题，无语了
1,一点都不好，才买没多久，到处故障
1,购买手机半个月，屏幕出现不停闪烁，不能使用，申请京东售后告知是我使用问题不给保修，让我自己找第三方检测，在你们平台购买的手机，不给消费者解决！！！直接怀疑你们销售返修二手手机！已经向315平台投诉，坚决跟踪投诉到底！！！
5,物品很好
5,很好用哦，一直都用三星的手机。金属机身，性能好，屏幕清晰，速度还快。物有所值，超级实惠，很喜欢
5,像素一般，其他还好吧，正常用，
5,性价比不错，感觉还行。
5,美观大方…………
5,手机很好用 外观也很漂亮
5,快递小哥很给力，昨天晚上10点下单，早上起床就到货了，手机不错，外观很好看，小巧顺手，就是商家给贴的膜里面有气泡，没保护套，还得单独买保护套和钢化膜
5,好………手机很好……这个价格很好了……操作流畅。性能很好。不错的手机
5,用了几天没有问题，可以
5,不错
5,很好，漂亮，性价比高，送货快
4,外观和自己期待的差不多.质量、用段时间再来评价，先给个好评……
5,发货很快，暂时很合心意。
5,外观非常漂亮，单手操作也很方便。音质不错，其他性能用段时间才评价，缺点是查不到手机运行内存，不知是不是大陆行货。
5,不错?，还好，速度快
5,还未用 感觉还可以
5,手机不错，蛮好看的，也很实用，是帮人家买的
5,手机很好，买给老公的，棒棒哒！物流速度超快，早上下单晚上就收到了。
5,三星2016版，3G运行，32G内存，价格合适
5,2年里第三次购买三星手机了，这次送人的，质量很好， 快递很快
5,手机挺漂亮的，反应灵敏！不卡机，三星大牌子，值得信任
5,速度快，服务好
5,收到 试过再评论，感觉超过这个价格的性能，双手赞
5,不错，5.0屏幕黄金比例。使用方便！！值得购买！！！
5,手机很好用，物超所值，很好用
5,给侄女买的，外观好看，价格适中，配置好，大品牌，发货快，服务好。满意。
5,很好。满意。完美。华为。您优质的选择。。。
5,使用了一周才来评价的，外观好看，手感很好，而且很省电，充电也没有任何过热的现象，非常满意。
5,很好。满意。完美。华为。您优质的选择。。。
5,父母用习惯了三星，感觉好不错，值得推荐~！~！
1,照片做的时候没有排版，我很儿子的合影只能看见我，没有修片排版，送的手机膜不是这个手机型号，下面两边敲角，白送一样，很失望的一次购物，一样买家斟酌一下。以上评价全部属实，希望买家斟酌。
1,一部分网页打开慢的，网络特别垃圾！大家都不要买！！！差评！！！
1,三星手机服务虐心，该机设计有缺陷，装卡时极易至卡掉入卡槽，如不小心落入卡槽，那就等着割肉吧，首先售后服务会定下是人为的框架，(后边发生的一切由机主负责)。取卡造成的损坏(那就任他怎么野蛮钳取)皆不负责。开始电商假惺惺询问维修费多少？会联系好维修人员等，过后却三缄其口。也许是超过7天的三包退货、换机期。
1,手机网速太差了，手机还会卡，电池不耐用，其他还可以
1,凑活吧
1,京东越来越垃圾 以后不会在什么买东西了
1,配置超级差，最新款的手机竟然安装非常落后的系统，无法接受
1,没有发票，严重怀疑假货，退货
1,申请换机没反应 什么服务态度 垃圾
1,电池不耐用，不建议购买，
1,手感不行 首次开机没几分钟手机就烫得不敢用真怕哪天爆在手里！你们懂的。。。 机子电池特烂半天不到就没电了，而且赠品什么也不给的太扣了
1,卖不得，卖不得，卡卡…，而且有时候还黑屏，手机发烫严重，三星确实太烂了。我还是第一次用三星，京东送的是假货吗？
1,烫，有点怕爆炸！实话说5.0的屏幕只有1280的分辨率，拿到手一看，太别扭了，不清晰，像山寨机，不推荐购买。
1,看了大家的评论，买家为了*话费，评价真够违心的。我发表我的看法：虽然*钱的手机，不能期望太高，但是也不能这么差啊，手机拿到手，边角的缝都不严密，摸上去都拉手，外观感觉质量真的不如华为，三星看样子真的没落了，不是退换货麻烦，我就退货了，在京东买了好多东西了，最垃圾的一次。
1,手机质量太差了，老死机。客服说是软件安装问题，按他们说的还是不行，时不时就死机。想打电话都打不了。
1,"真心的感觉这是在京东上最差的一次购物。1-手机不怎么样,用一会手机热的烫手，反应不灵敏，指纹开锁，感觉像摆设，像素就不说了，一个字，差…2-买的时候说返现50，并有100话费，满990减50这些都是个翔，可到手后，说是抽奖的，抽到你才行野蛮的欺骗…说好评给返豆啥的，算了，朋友们，买电话擦亮眼，一定要看看有多少差评才好…"
1,分辨率好差，一千多真不如买个小米用
1,送货特慢，没主动联系买家，白耗了我两天时间。手机一般般的功能机。
1,没见过这么不耐用的电池，无赖还要给一星评分，
1,电池太差劲了，返回键也不灵。
5,可以
5,手机很好用 服务到位 非常满意
5,非常好，真的很不错。
5,外观漂亮，手感好，待进一步使用。
5,还可以吧
5,外观很漂亮，手感很不错，指纹识别能设3个，有点少，最少要4个指头啊，两个大拇指，两个食指，方便放在桌子上时解锁。声音有点小，系统反应还可以吧，自带浏览器上网有时会没反应。自带输入法有优点，缺点也很明显，词库不够。三星云是干神马的，感觉不太好使，原来是用小米的，没有小米云好使。系统还是安卓5，没有更新安卓6。先说这么多，说的都是缺点，其它没说的都是优点，整体还是很不错的。
5,东西挺好物流也快京东可以
5,相当满意
5,手机非常好，物流非常快，服务非常满意
5,刚开机。手感不错，轻薄，快，
5,信赖京东自营
5,家里三部手机都是三星，并且都是在京东购买的很好用，相信京东，都是行货而且不贵，给京东点个赞！
